action_times,actions,button_pressed,correct,env,path,pr_freq,prs,pseudo_rewards,questions,responses,returns,rewards,rt,score,stars,stimulus,time_elapsed,trial,trial_id,trial_index,trial_type,view_history,worker_id,assignment_id,pid
,,,,,,,,,,,,,23279,,,,23293,,,,instructions,"[{""page_index"":0,""viewing_time"":3312},{""page_index"":1,""viewing_time"":4820},{""page_index"":2,""viewing_time"":3462},{""page_index"":3,""viewing_time"":10591},{""page_index"":4,""viewing_time"":1093}]",A3I1W58P6SIV26,3WQ3B2KGE8GBLUH355JG73HC7KV1B6,47
,,,,,,,,,,,,,4004,,,,106476,,,,instructions,"[{""page_index"":0,""viewing_time"":1082},{""page_index"":1,""viewing_time"":809},{""page_index"":2,""viewing_time"":656},{""page_index"":3,""viewing_time"":632},{""page_index"":4,""viewing_time"":824}]",A3I1W58P6SIV26,3WQ3B2KGE8GBLUH355JG73HC7KV1B6,47
,,,,,,,,,,,,,63828,,,,63846,,,,instructions,"[{""page_index"":0,""viewing_time"":23932},{""page_index"":1,""viewing_time"":8037},{""page_index"":2,""viewing_time"":24570},{""page_index"":3,""viewing_time"":5038},{""page_index"":4,""viewing_time"":2250}]",A3I3JQX0P2F0K3,37WLF8U1WPQ7LJMUHO8Q12RJ2PIK65,48
,,,,,,,,,,,,,20082,,,,105327,,,,instructions,"[{""page_index"":0,""viewing_time"":2425},{""page_index"":1,""viewing_time"":2422},{""page_index"":2,""viewing_time"":12125},{""page_index"":3,""viewing_time"":1883},{""page_index"":4,""viewing_time"":1226}]",A3I3JQX0P2F0K3,37WLF8U1WPQ7LJMUHO8Q12RJ2PIK65,48
,,,,,,,,,,,,,42289,,,,42306,,,,instructions,"[{""page_index"":0,""viewing_time"":10790},{""page_index"":1,""viewing_time"":7208},{""page_index"":2,""viewing_time"":19387},{""page_index"":3,""viewing_time"":3283},{""page_index"":4,""viewing_time"":1620}]",A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
,,,,,,,,,,,,,79431,,,,79439,,,,instructions,"[{""page_index"":0,""viewing_time"":14431},{""page_index"":1,""viewing_time"":9727},{""page_index"":2,""viewing_time"":33506},{""page_index"":3,""viewing_time"":16647},{""page_index"":4,""viewing_time"":5119}]",A3MJ47AD05HGC,336YQZE83VE6S3MJXHB1O95NVY8M50,50
,,,,,,,,,,,,,93417,,,,93440,,,,instructions,"[{""page_index"":0,""viewing_time"":24788},{""page_index"":1,""viewing_time"":8171},{""page_index"":2,""viewing_time"":48845},{""page_index"":3,""viewing_time"":8487},{""page_index"":4,""viewing_time"":3124}]",A3N0QZ9ZKUCTCQ,3Q5C1WP23M19WE0U4VS34HHKXND51B,51
,,,,,,,,,,,,,10286,,,,126093,,,,instructions,"[{""page_index"":0,""viewing_time"":2013},{""page_index"":1,""viewing_time"":1775},{""page_index"":2,""viewing_time"":4151},{""page_index"":3,""viewing_time"":1043},{""page_index"":4,""viewing_time"":1304}]",A3N0QZ9ZKUCTCQ,3Q5C1WP23M19WE0U4VS34HHKXND51B,51
,,,,,,,,,,,,,9051,,,,141542,,,,instructions,"[{""page_index"":0,""viewing_time"":5128},{""page_index"":1,""viewing_time"":967},{""page_index"":2,""viewing_time"":1011},{""page_index"":3,""viewing_time"":974},{""page_index"":4,""viewing_time"":971}]",A3N0QZ9ZKUCTCQ,3Q5C1WP23M19WE0U4VS34HHKXND51B,51
,,,,,,,,,,,,,34014,,,,182219,,,,instructions,"[{""page_index"":0,""viewing_time"":24444},{""page_index"":1,""viewing_time"":3959},{""page_index"":2,""viewing_time"":3974},{""page_index"":3,""viewing_time"":867},{""page_index"":4,""viewing_time"":770}]",A3N0QZ9ZKUCTCQ,3Q5C1WP23M19WE0U4VS34HHKXND51B,51
,,,,,,,,,,,,,188812,,,,188836,,,,instructions,"[{""page_index"":0,""viewing_time"":28598},{""page_index"":1,""viewing_time"":12984},{""page_index"":2,""viewing_time"":36544},{""page_index"":3,""viewing_time"":105558},{""page_index"":4,""viewing_time"":5126}]",A3NS1DN6J7Z3EU,3BXQMRHWKZYNDICYYIJ9WLX3UF6MUN,52
,,,,,,,,,,,,,57765,,,,57783,,,,instructions,"[{""page_index"":0,""viewing_time"":17501},{""page_index"":1,""viewing_time"":10881},{""page_index"":2,""viewing_time"":22574},{""page_index"":3,""viewing_time"":4920},{""page_index"":4,""viewing_time"":1888}]",A3O850HH4TT4Y2,38YMOXR4MUZYGJGB62RTPDLEPWE6WA,53
,,,,,,,,,,,,,30676,,,,108197,,,,instructions,"[{""page_index"":0,""viewing_time"":6932},{""page_index"":1,""viewing_time"":9384},{""page_index"":2,""viewing_time"":11832},{""page_index"":3,""viewing_time"":1304},{""page_index"":4,""viewing_time"":1224}]",A3O850HH4TT4Y2,38YMOXR4MUZYGJGB62RTPDLEPWE6WA,53
,,,,,,,,,,,,,19760,,,,138220,,,,instructions,"[{""page_index"":0,""viewing_time"":4392},{""page_index"":1,""viewing_time"":1768},{""page_index"":2,""viewing_time"":10192},{""page_index"":3,""viewing_time"":1248},{""page_index"":4,""viewing_time"":2160}]",A3O850HH4TT4Y2,38YMOXR4MUZYGJGB62RTPDLEPWE6WA,53
,,,,,,,,,,,,,117833,,,,117841,,,,instructions,"[{""page_index"":0,""viewing_time"":18463},{""page_index"":1,""viewing_time"":21594},{""page_index"":2,""viewing_time"":45244},{""page_index"":3,""viewing_time"":27812},{""page_index"":4,""viewing_time"":4719}]",A3R6HC9OAF77Q2,3K772S5NP8BKW8E1HLOR0Y34R58HEN,54
,,,,,,,,,,,,,20985,,,,21003,,,,instructions,"[{""page_index"":0,""viewing_time"":2162},{""page_index"":1,""viewing_time"":6804},{""page_index"":2,""viewing_time"":2313},{""page_index"":3,""viewing_time"":8370},{""page_index"":4,""viewing_time"":1335}]",A3S1O6HWXTKOSM,3VHHR074H3H19PIHLYPJMG4UMZD7LY,55
,,,,,,,,,,,,,67669,,,,67681,,,,instructions,"[{""page_index"":0,""viewing_time"":13914},{""page_index"":1,""viewing_time"":3968},{""page_index"":2,""viewing_time"":20383},{""page_index"":1,""viewing_time"":3757},{""page_index"":2,""viewing_time"":1027},{""page_index"":3,""viewing_time"":20994},{""page_index"":4,""viewing_time"":3624}]",A3SOZYQZWJOOYS,3OVR4I9USPJFHZGBB5Z80QJE543Q4H,56
,,,,,,,,,,,,,10287,,,,98366,,,,instructions,"[{""page_index"":0,""viewing_time"":4952},{""page_index"":1,""viewing_time"":1352},{""page_index"":2,""viewing_time"":1695},{""page_index"":3,""viewing_time"":1142},{""page_index"":4,""viewing_time"":1144}]",A3SOZYQZWJOOYS,3OVR4I9USPJFHZGBB5Z80QJE543Q4H,56
,,,,,,,,,,,,,61125,,,,61137,,,,instructions,"[{""page_index"":0,""viewing_time"":14685},{""page_index"":1,""viewing_time"":8778},{""page_index"":2,""viewing_time"":14639},{""page_index"":3,""viewing_time"":20821},{""page_index"":4,""viewing_time"":2200}]",A3T9LVCYQIS4UT,3TAYZSBPLL8HR1G1ZV5P2B1H3EQ2SK,57
,,,,,,,,,,,,,57735,,,,57746,,,,instructions,"[{""page_index"":0,""viewing_time"":10703},{""page_index"":1,""viewing_time"":6040},{""page_index"":2,""viewing_time"":13096},{""page_index"":3,""viewing_time"":20824},{""page_index"":4,""viewing_time"":7072}]",A3TEMWUZGEVFYS,3H0W84IWBK2XL2S4DQ0LE25AEE6ERH,58
,,,,,,,,,,,,,12300,,,,12328,,,,instructions,"[{""page_index"":0,""viewing_time"":2208},{""page_index"":1,""viewing_time"":2747},{""page_index"":2,""viewing_time"":3289},{""page_index"":3,""viewing_time"":2343},{""page_index"":4,""viewing_time"":1713}]",A3U2UNSYDPS933,32M8BPYGATMICHLCTYW00DPV4ZVIGT,59
,,,,,,,,,,,,,157052,,,,157067,,,,instructions,"[{""page_index"":0,""viewing_time"":26908},{""page_index"":1,""viewing_time"":13664},{""page_index"":2,""viewing_time"":64028},{""page_index"":3,""viewing_time"":46695},{""page_index"":4,""viewing_time"":5757}]",A3U5CRG5S8I800,338JKRMM26ZH6VXP1GM54FDD6QAHAS,60
,,,,,,,,,,,,,96777,,,,96835,,,,instructions,"[{""page_index"":0,""viewing_time"":22142},{""page_index"":1,""viewing_time"":14073},{""page_index"":2,""viewing_time"":30568},{""page_index"":3,""viewing_time"":26000},{""page_index"":4,""viewing_time"":3991}]",A3UEJQ4EJB9DBD,3S3AMIZX3U5ONUPLZYZ6JPO3E12CDG,61
,,,,,,,,,,,,,97434,,,,97448,,,,instructions,"[{""page_index"":0,""viewing_time"":18114},{""page_index"":1,""viewing_time"":13624},{""page_index"":2,""viewing_time"":48031},{""page_index"":3,""viewing_time"":11704},{""page_index"":4,""viewing_time"":5960}]",A4R9YHKM1MZDO,34X6J5FLPTY5KHZWECMC6S8XN00JQ6,62
,,,,,,,,,,,,,142463,,,,142472,,,,instructions,"[{""page_index"":0,""viewing_time"":65014},{""page_index"":1,""viewing_time"":1233},{""page_index"":2,""viewing_time"":65649},{""page_index"":3,""viewing_time"":5070},{""page_index"":4,""viewing_time"":5497}]",A7O82NXM2PI12,3HHRAGRYX85DTT97DN3VSTZUCU69OT,63
,,,,,,,,,,,,,106478,,,,106556,,,,instructions,"[{""page_index"":0,""viewing_time"":79376},{""page_index"":1,""viewing_time"":2843},{""page_index"":2,""viewing_time"":12128},{""page_index"":3,""viewing_time"":10240},{""page_index"":4,""viewing_time"":1888}]",A8MTR8ZH4OBNP,3U8YCDAGXPGYIBYAS4C6ONT1OSO0QC,64
,,,,,,,,,,,,,10790,,,,138648,,,,instructions,"[{""page_index"":0,""viewing_time"":1506},{""page_index"":1,""viewing_time"":1510},{""page_index"":2,""viewing_time"":5307},{""page_index"":3,""viewing_time"":1585},{""page_index"":4,""viewing_time"":879}]",A8MTR8ZH4OBNP,3U8YCDAGXPGYIBYAS4C6ONT1OSO0QC,64
,,,,,,,,,,,,,123030,,,,123100,,,,instructions,"[{""page_index"":0,""viewing_time"":28043},{""page_index"":1,""viewing_time"":12657},{""page_index"":2,""viewing_time"":48251},{""page_index"":3,""viewing_time"":26246},{""page_index"":4,""viewing_time"":7829}]",A8SD5DJ3KBLLR,3ON104KXQKWK1WCXNEYESF10T4R4W4,65
,,,,,,,,,,,,,53325,,,,53385,,,,instructions,"[{""page_index"":0,""viewing_time"":16162},{""page_index"":1,""viewing_time"":12218},{""page_index"":2,""viewing_time"":10327},{""page_index"":3,""viewing_time"":10440},{""page_index"":4,""viewing_time"":4175}]",A8YTY0RDR6AYX,3VD82FOHKQOFRRGAP7DMUJ02IFCCOG,66
,,,,,,,,,,,,,18684,,,,91403,,,,instructions,"[{""page_index"":0,""viewing_time"":2858},{""page_index"":1,""viewing_time"":1629},{""page_index"":2,""viewing_time"":11161},{""page_index"":3,""viewing_time"":1279},{""page_index"":4,""viewing_time"":1755}]",A8YTY0RDR6AYX,3VD82FOHKQOFRRGAP7DMUJ02IFCCOG,66
,,,,,,,,,,,,,70420,,,,174768,,,,instructions,"[{""page_index"":0,""viewing_time"":3016},{""page_index"":1,""viewing_time"":7588},{""page_index"":2,""viewing_time"":57204},{""page_index"":3,""viewing_time"":1106},{""page_index"":4,""viewing_time"":1503}]",A8YTY0RDR6AYX,3VD82FOHKQOFRRGAP7DMUJ02IFCCOG,66
,,,,,,,,,,,,,6008,,,,190519,,,,instructions,"[{""page_index"":0,""viewing_time"":1192},{""page_index"":1,""viewing_time"":1277},{""page_index"":2,""viewing_time"":1144},{""page_index"":3,""viewing_time"":1232},{""page_index"":4,""viewing_time"":1161}]",A8YTY0RDR6AYX,3VD82FOHKQOFRRGAP7DMUJ02IFCCOG,66
,,,,,,,,,,,,,12129,,,,209354,,,,instructions,"[{""page_index"":0,""viewing_time"":1316},{""page_index"":1,""viewing_time"":866},{""page_index"":2,""viewing_time"":1165},{""page_index"":3,""viewing_time"":7840},{""page_index"":4,""viewing_time"":940}]",A8YTY0RDR6AYX,3VD82FOHKQOFRRGAP7DMUJ02IFCCOG,66
,,,,,,,,,,,,,5594,,,,221315,,,,instructions,"[{""page_index"":0,""viewing_time"":1412},{""page_index"":1,""viewing_time"":1071},{""page_index"":2,""viewing_time"":1263},{""page_index"":3,""viewing_time"":874},{""page_index"":4,""viewing_time"":971}]",A8YTY0RDR6AYX,3VD82FOHKQOFRRGAP7DMUJ02IFCCOG,66
,,,,,,,,,,,,,111698,,,,111707,,,,instructions,"[{""page_index"":0,""viewing_time"":16754},{""page_index"":1,""viewing_time"":15830},{""page_index"":2,""viewing_time"":44781},{""page_index"":3,""viewing_time"":28718},{""page_index"":4,""viewing_time"":5614}]",A9O273N0X06JS,3U84XHCDICDOVRH2Y1ILRJVIA6V4ZU,67
,,,,,,,,,,,,,76273,,,,76322,,,,instructions,"[{""page_index"":0,""viewing_time"":25647},{""page_index"":1,""viewing_time"":7322},{""page_index"":2,""viewing_time"":21280},{""page_index"":3,""viewing_time"":17753},{""page_index"":4,""viewing_time"":4271}]",AASW4EHSSOG40,3ERMJ6L4DYSLF702LAQYMTJJM437M0,68
,,,,,,,,,,,,,13592,,,,124207,,,,instructions,"[{""page_index"":0,""viewing_time"":1773},{""page_index"":1,""viewing_time"":1427},{""page_index"":2,""viewing_time"":7153},{""page_index"":3,""viewing_time"":2100},{""page_index"":4,""viewing_time"":1139}]",AASW4EHSSOG40,3ERMJ6L4DYSLF702LAQYMTJJM437M0,68
,,,,,,,,,,,,,410337,,,,410355,,,,instructions,"[{""page_index"":0,""viewing_time"":150317},{""page_index"":1,""viewing_time"":20924},{""page_index"":2,""viewing_time"":193697},{""page_index"":3,""viewing_time"":41877},{""page_index"":4,""viewing_time"":3521}]",AB66CTVQ90RCV,3D4CH1LGEATP1GS9P4QNNKQSL8F9G6,69
,,,,,,,,,,,,,29861,,,,458047,,,,instructions,"[{""page_index"":0,""viewing_time"":6745},{""page_index"":1,""viewing_time"":9275},{""page_index"":2,""viewing_time"":10522},{""page_index"":3,""viewing_time"":1810},{""page_index"":4,""viewing_time"":1508}]",AB66CTVQ90RCV,3D4CH1LGEATP1GS9P4QNNKQSL8F9G6,69
,,,,,,,,,,,,,64250,,,,64255,,,,instructions,"[{""page_index"":0,""viewing_time"":13360},{""page_index"":1,""viewing_time"":12537},{""page_index"":2,""viewing_time"":16191},{""page_index"":3,""viewing_time"":19311},{""page_index"":4,""viewing_time"":2851}]",ACN0C9HPYDTED,3W8CV64QJ2Z31CNK9A858K2T08S9H5,70
,,,,,,,,,,,,,85068,,,,85077,,,,instructions,"[{""page_index"":0,""viewing_time"":7386},{""page_index"":1,""viewing_time"":26184},{""page_index"":2,""viewing_time"":17088},{""page_index"":3,""viewing_time"":32953},{""page_index"":4,""viewing_time"":1456}]",ACNID00UIEL1T,3QY7M81QH7MQPJ0Z0YDI7GRFXZ87KV,71
,,,,,,,,,,,,,7848,,,,111308,,,,instructions,"[{""page_index"":0,""viewing_time"":1176},{""page_index"":1,""viewing_time"":1160},{""page_index"":2,""viewing_time"":3424},{""page_index"":3,""viewing_time"":1128},{""page_index"":4,""viewing_time"":960}]",ACNID00UIEL1T,3QY7M81QH7MQPJ0Z0YDI7GRFXZ87KV,71
,,,,,,,,,,,,,37232,,,,37267,,,,instructions,"[{""page_index"":0,""viewing_time"":9769},{""page_index"":1,""viewing_time"":7138},{""page_index"":2,""viewing_time"":13813},{""page_index"":3,""viewing_time"":4807},{""page_index"":4,""viewing_time"":1704}]",AEF74ZYJTTEIA,3X3OR7WPZZ0593N0V3HP0G0PXJLL81,72
,,,,,,,,,,,,,79561,,,,79597,,,,instructions,"[{""page_index"":0,""viewing_time"":22072},{""page_index"":1,""viewing_time"":10304},{""page_index"":2,""viewing_time"":27072},{""page_index"":3,""viewing_time"":15122},{""page_index"":4,""viewing_time"":4990}]",AEI5USUUPBU2G,3X73LLYYQ1EOQEREAKRAQLXD5YYHN3,73
,,,,,,,,,,,,,120108,,,,120121,,,,instructions,"[{""page_index"":0,""viewing_time"":71226},{""page_index"":1,""viewing_time"":8937},{""page_index"":2,""viewing_time"":29494},{""page_index"":3,""viewing_time"":5842},{""page_index"":4,""viewing_time"":4608}]",AEJMW2LLLCVFI,3ITXP059PWJHXXE96GBH1SNY5OLJSV,74
,,,,,,,,,,,,,187481,,,,187508,,,,instructions,"[{""page_index"":0,""viewing_time"":4850},{""page_index"":1,""viewing_time"":7872},{""page_index"":2,""viewing_time"":148552},{""page_index"":1,""viewing_time"":2688},{""page_index"":2,""viewing_time"":10014},{""page_index"":3,""viewing_time"":11607},{""page_index"":4,""viewing_time"":1896}]",AERKFVXFXBVIW,3F1567XTNW5GE5MNS0VZHYUURVO9Q1,75
,,,,,,,,,,,,,34023,,,,246219,,,,instructions,"[{""page_index"":0,""viewing_time"":10563},{""page_index"":1,""viewing_time"":8999},{""page_index"":2,""viewing_time"":11203},{""page_index"":3,""viewing_time"":1914},{""page_index"":4,""viewing_time"":1342}]",AERKFVXFXBVIW,3F1567XTNW5GE5MNS0VZHYUURVO9Q1,75
,,,,,,,,,,,,,178966,,,,179007,,,,instructions,"[{""page_index"":0,""viewing_time"":101583},{""page_index"":1,""viewing_time"":29126},{""page_index"":2,""viewing_time"":19045},{""page_index"":3,""viewing_time"":22491},{""page_index"":4,""viewing_time"":6720}]",AF1MN25P3XFLG,3TDXMTX3CBUGFOW6HLNEOMC6ALT6IG,76
,,,,,,,,,,,,,47078,,,,47088,,,,instructions,"[{""page_index"":0,""viewing_time"":9806},{""page_index"":1,""viewing_time"":5266},{""page_index"":2,""viewing_time"":15670},{""page_index"":3,""viewing_time"":13592},{""page_index"":4,""viewing_time"":2742}]",AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
,,,,,,,,,,,,,44095,,,,44119,,,,instructions,"[{""page_index"":0,""viewing_time"":14034},{""page_index"":1,""viewing_time"":5320},{""page_index"":2,""viewing_time"":11991},{""page_index"":3,""viewing_time"":7507},{""page_index"":4,""viewing_time"":5241}]",AJXWSGZL8G0FV,3R2UR8A0IAG3UPR5G3998WLCJXXOXR,78
,,,,,,,,,,,,,39929,,,,101472,,,,instructions,"[{""page_index"":0,""viewing_time"":3168},{""page_index"":1,""viewing_time"":6758},{""page_index"":2,""viewing_time"":26487},{""page_index"":3,""viewing_time"":2148},{""page_index"":4,""viewing_time"":1368}]",AJXWSGZL8G0FV,3R2UR8A0IAG3UPR5G3998WLCJXXOXR,78
,,,,,,,,,,,,,134356,,,,134381,,,,instructions,"[{""page_index"":0,""viewing_time"":55262},{""page_index"":1,""viewing_time"":14303},{""page_index"":2,""viewing_time"":39997},{""page_index"":3,""viewing_time"":19447},{""page_index"":4,""viewing_time"":5346}]",AK3H5QRAROFGP,3GGAI1SQEVYRROVYCRY92FBXNGJCMP,79
,,,,,,,,,,,,,89911,,,,89972,,,,instructions,"[{""page_index"":0,""viewing_time"":12762},{""page_index"":1,""viewing_time"":25412},{""page_index"":2,""viewing_time"":42951},{""page_index"":3,""viewing_time"":4840},{""page_index"":4,""viewing_time"":3944}]",AMG9Y1YLBTKIV,32VNZTT0A74FT0VBOKO85GTJ1PC4R1,80
,,,,,,,,,,,,,34317,,,,164489,,,,instructions,"[{""page_index"":0,""viewing_time"":4928},{""page_index"":1,""viewing_time"":2383},{""page_index"":2,""viewing_time"":24080},{""page_index"":3,""viewing_time"":1725},{""page_index"":4,""viewing_time"":1200}]",AMG9Y1YLBTKIV,32VNZTT0A74FT0VBOKO85GTJ1PC4R1,80
,,,,,,,,,,,,,57089,,,,57116,,,,instructions,"[{""page_index"":0,""viewing_time"":12251},{""page_index"":1,""viewing_time"":9538},{""page_index"":2,""viewing_time"":21637},{""page_index"":3,""viewing_time"":9854},{""page_index"":4,""viewing_time"":3807}]",AN098C29EGJ6,3ERMJ6L4DYSLF702LAQYMTJJM43M7F,81
,,,,,,,,,,,,,29593,,,,111794,,,,instructions,"[{""page_index"":0,""viewing_time"":7275},{""page_index"":1,""viewing_time"":5998},{""page_index"":2,""viewing_time"":12039},{""page_index"":3,""viewing_time"":2545},{""page_index"":4,""viewing_time"":1734}]",AN098C29EGJ6,3ERMJ6L4DYSLF702LAQYMTJJM43M7F,81
,,,,,,,,,,,,,70903,,,,70935,,,,instructions,"[{""page_index"":0,""viewing_time"":24692},{""page_index"":1,""viewing_time"":9710},{""page_index"":2,""viewing_time"":23052},{""page_index"":3,""viewing_time"":10426},{""page_index"":4,""viewing_time"":3023}]",ANJJYKB47APL5,3X73LLYYQ1EOQEREAKRAQLXD5Y2NHD,82
,,,,,,,,,,,,,41553,,,,139328,,,,instructions,"[{""page_index"":0,""viewing_time"":5414},{""page_index"":1,""viewing_time"":10599},{""page_index"":2,""viewing_time"":17190},{""page_index"":3,""viewing_time"":1594},{""page_index"":4,""viewing_time"":6755}]",ANJJYKB47APL5,3X73LLYYQ1EOQEREAKRAQLXD5Y2NHD,82
,,,,,,,,,,,,,148826,,,,148836,,,,instructions,"[{""page_index"":0,""viewing_time"":42658},{""page_index"":1,""viewing_time"":11110},{""page_index"":2,""viewing_time"":16192},{""page_index"":3,""viewing_time"":75993},{""page_index"":4,""viewing_time"":2872}]",APITQRRX2PADB,3E4GGUZ1T8RJ3I3TUMWNBPA7MJM2KA,83
,,,,,,,,,,,,,100751,,,,100770,,,,instructions,"[{""page_index"":0,""viewing_time"":17860},{""page_index"":1,""viewing_time"":26998},{""page_index"":2,""viewing_time"":19004},{""page_index"":3,""viewing_time"":32012},{""page_index"":4,""viewing_time"":4876}]",APR6H3HAOE9OU,3QJOXOW4XJR6OMFC8I44S3B08R7EMT,84
,,,,,,,,,,,,,71047,,,,71060,,,,instructions,"[{""page_index"":0,""viewing_time"":9360},{""page_index"":1,""viewing_time"":5783},{""page_index"":2,""viewing_time"":40824},{""page_index"":3,""viewing_time"":10768},{""page_index"":4,""viewing_time"":4312}]",AQHMXM5LLEP2N,3A7Y0R2P2OOPTE080QH4004QK3NJX3,85
,,,,,,,,,,,,,46739,,,,135858,,,,instructions,"[{""page_index"":0,""viewing_time"":7154},{""page_index"":1,""viewing_time"":2144},{""page_index"":2,""viewing_time"":34969},{""page_index"":3,""viewing_time"":1151},{""page_index"":4,""viewing_time"":1320}]",AQHMXM5LLEP2N,3A7Y0R2P2OOPTE080QH4004QK3NJX3,85
,,,,,,,,,,,,,52761,,,,52780,,,,instructions,"[{""page_index"":0,""viewing_time"":17391},{""page_index"":1,""viewing_time"":7338},{""page_index"":2,""viewing_time"":11938},{""page_index"":3,""viewing_time"":12558},{""page_index"":4,""viewing_time"":3534}]",ARM2CBQGJCQ5Z,3ZOTGHDK5IBVY856MT3M9O4K4JOSOI,86
,,,,,,,,,,,,,75550,,,,75571,,,,instructions,"[{""page_index"":0,""viewing_time"":28876},{""page_index"":1,""viewing_time"":9203},{""page_index"":2,""viewing_time"":33842},{""page_index"":3,""viewing_time"":2106},{""page_index"":4,""viewing_time"":1522}]",AX9YM2QJIGYE,3PB5A5BD0V6LNX4GA7S39OZMQJL7GO,87
,,,,,,,,,,,,,160954,,,,160969,,,,instructions,"[{""page_index"":0,""viewing_time"":18860},{""page_index"":1,""viewing_time"":6765},{""page_index"":2,""viewing_time"":29913},{""page_index"":3,""viewing_time"":101665},{""page_index"":4,""viewing_time"":3750}]",AXLMOFXKXSU0B,358UUM7WRZ3CCNDUQIMF8SDTSR27RO,88
,,,,,,,,,,,,,51191,,,,51219,,,,instructions,"[{""page_index"":0,""viewing_time"":16367},{""page_index"":1,""viewing_time"":11897},{""page_index"":2,""viewing_time"":13575},{""page_index"":3,""viewing_time"":6143},{""page_index"":4,""viewing_time"":3208}]",AYYBMS4XQJ9AP,3YMU66OBIN8IGMASNGEF01OG4LNHG4,89
